Date,Close,MACD
2000-06-28,7520.0,232.10708928244455
2000-06-29,7490.0,245.6672574714621
2000-06-30,7380.0,244.71713583487235
2000-07-03,7500.0,250.75616860082664
2000-07-04,7350.0,240.6646167049412
2000-07-05,7430.0,236.3970379466
2000-07-06,7300.0,219.98947180325467
2000-07-07,7360.0,209.41370830496908
2000-07-10,7600.0,217.8861172165944
2000-07-11,7450.0,210.0755031206245
2000-07-12,7640.0,216.71836985207028
2000-07-13,7760.0,229.02559200565247
2000-07-14,7550.0,219.3062274985441
2000-07-17,7550.0,209.1921185208212
2000-07-18,7460.0,191.7046401565367
2000-07-19,7460.0,175.81895312347024
2000-07-20,6900.0,116.69758909655776
2000-07-21,6920.0,70.6429693821674
2000-07-24,6380.0,-9.321106888158283
2000-07-25,6280.0,-79.84190083205158
2000-07-26,6550.0,-112.64512871197805
2000-07-27,6230.0,-162.58875003425055
2000-07-28,5730.0,-239.75114891479825
2000-07-31,5900.0,-283.91267039287686
2000-08-01,6220.0,-289.7498200513828
2000-08-02,6070.0,-302.9868082213916
2000-08-03,6030.0,-313.0956821830505
2000-08-04,5920.0,-326.2225643602851
2000-08-07,5580.0,-359.9118590483513
2000-08-08,5580.0,-382.2050402051691
2000-08-09,6000.0,-361.8114923028752
2000-08-10,6160.0,-328.9469605366439
2000-08-11,5960.0,-315.40405533365083
2000-08-14,6020.0,-296.41286216096705
2000-08-15,6020.0,-278.1557964787553
2000-08-16,6420.0,-228.77324196923652
2000-08-17,6440.0,-185.8806678601541
2000-08-18,6200.0,-169.30231731022832
2000-08-21,6270.0,-148.80017983430207
2000-08-22,6460.0,-115.88486755247597
2000-08-23,6190.0,-110.31430164399626
2000-08-24,6220.0,-102.29959777921977
2000-08-25,6400.0,-80.49551936776697
2000-08-28,6330.0,-68.07925903820069
2000-08-29,6220.0,-66.35050082337511
2000-08-30,6030.0,-79.39659945292078
2000-08-31,5470.0,-133.3853930105579
2000-09-01,5540.0,-168.58020508971094
2000-09-04,5340.0,-210.18774022214257
2000-09-05,5150.0,-255.5476102461953
2000-09-06,5150.0,-288.1737454155955
2000-09-07,4790.0,-339.16941879386195
2000-09-08,4880.0,-368.0786340293325
2000-09-11,4880.0,-386.53367490147866
2000-09-12,4880.0,-396.58780959262
2000-09-13,4880.0,-399.9454608053302
2000-09-14,4710.0,-411.5795595711734
2000-09-15,4350.0,-444.7221581226304
2000-09-18,3970.0,-495.9338938587098
2000-09-19,4160.0,-515.2486929032293
2000-09-20,4600.0,-489.4098928566809
2000-09-21,4400.0,-479.5429059627804
2000-09-22,3800.0,-514.2107103484523
2000-09-25,4090.0,-512.3782503433022
2000-09-26,4000.0,-512.2829779924523
2000-09-27,4030.0,-503.9771898765921
2000-09-28,4060.0,-489.3333143397549
2000-09-29,4040.0,-473.8791853320117
2000-10-02,3810.0,-474.71848987393423
2000-10-03,3810.0,-469.96616710442686
2000-10-04,3890.0,-454.50533246472605
2000-10-05,3940.0,-433.2239917343459
2000-10-06,3900.0,-414.8044334931719
2000-10-09,3690.0,-412.398173043367
2000-10-10,3660.0,-408.2063938086503
2000-10-11,3220.0,-435.3700207801817
2000-10-12,3140.0,-458.0723482295198
2000-10-13,3030.0,-479.4138016984261
2000-10-16,3030.0,-490.6709083830801
2000-10-17,2740.0,-517.0327878111011
2000-10-18,2730.0,-532.5922909785004
2000-10-19,2900.0,-525.1521048212594
2000-10-20,3330.0,-479.0362686757799
2000-10-23,3200.0,-447.8168944554982
2000-10-24,3340.0,-407.0858540549166
2000-10-25,3210.0,-380.9052847875005
2000-10-26,2890.0,-381.5797054974528
2000-10-27,2890.0,-377.7596110724585
2000-10-30,2750.0,-381.6297972195398
2000-10-31,2850.0,-372.3357292528231
2000-11-01,3260.0,-328.1043588159728
2000-11-02,3320.0,-284.92474563255746
2000-11-03,3440.0,-238.2749095643385
2000-11-06,3510.0,-193.4264637642491
2000-11-07,3440.0,-161.6685477429528
2000-11-08,3410.0,-137.33777530369753
2000-11-09,3400.0,-117.50782222325232
2000-11-10,3380.0,-102.22785526277175
2000-11-13,3150.0,-107.43895920589055
2000-11-14,3290.0,-99.129266462111
2000-11-15,3390.0,-83.51193739099608
2000-11-16,3280.0,-79.09936385083893
2000-11-17,3220.0,-79.52712677310683
2000-11-20,3100.0,-88.52862600797152
2000-11-21,3160.0,-89.78588473626314
2000-11-22,3140.0,-91.34315710420697
2000-11-23,3210.0,-85.93824913113713
2000-11-24,3400.0,-65.56758641016222
2000-11-27,3780.0,-18.5470665941466
2000-11-28,3520.0,-2.237005906439208
2000-11-29,3220.0,-13.364599052938049
2000-11-30,3240.0,-20.335054108049007
2000-12-01,3180.0,-30.35082307480525
2000-12-04,3100.0,-44.23382351150167
2000-12-05,3240.0,-43.43863792022785
2000-12-06,3210.0,-44.71376442781912
2000-12-07,3260.0,-41.21463263709711
2000-12-08,3370.0,-29.228536474439807
2000-12-11,3580.0,-2.7524950068154794
2000-12-12,3500.0,11.640443442112428
2000-12-13,3780.0,45.120489763975
2000-12-14,3620.0,58.07356896660258
2000-12-15,3490.0,57.18981546394707
2000-12-18,3560.0,61.429725768091885
2000-12-19,3530.0,61.65837657589964
2000-12-20,3340.0,45.97816428063106
2000-12-21,3240.0,25.19192203236344
2000-12-22,3140.0,0.6421092180971755
2000-12-25,3140.0,-18.599392094015457
2000-12-26,3160.0,-31.867241933586683
2000-12-27,3160.0,-41.89912152898387
2000-12-28,3160.0,-49.28137338789702
2000-12-29,3160.0,-54.50357785379265
2001-01-01,3160.0,-57.97392519454343
2001-01-02,3350.0,-44.87549165373184
2001-01-03,3370.0,-32.506342965984004
2001-01-04,3780.0,10.261580805209633
2001-01-05,3900.0,53.22492185636065
2001-01-08,3880.0,84.68366573704361
2001-01-09,3840.0,105.17489053868576
2001-01-10,3710.0,109.66032433402688
2001-01-11,3640.0,106.34081720667656
2001-01-12,3840.0,118.48261853370876
2001-01-15,3920.0,133.02696294603584
2001-01-16,4140.0,160.45598532918711
2001-01-17,4220.0,186.4991682699588
2001-01-18,4400.0,219.1369991302745
2001-01-19,4600.0,258.16507743877764
2001-01-22,4550.0,281.8119755177959
2001-01-23,4550.0,297.12721503206967
2001-01-24,4550.0,305.74026918070194
2001-01-25,4550.0,309.0041689358068
2001-01-26,3980.0,262.5698548726309
2001-01-29,4020.0,226.38832841302656
2001-01-30,4110.0,202.64054182898465
2001-01-31,4400.0,204.8593353310516
2001-02-01,4270.0,193.8927566212897
2001-02-02,4290.0,184.68654530544015
2001-02-05,4030.0,154.62827097185027
2001-02-06,4010.0,127.72075380524166
2001-02-07,3900.0,96.40892977303564
2001-02-08,4060.0,83.54172940573699
2001-02-09,4070.0,73.30626781403043
2001-02-12,3970.0,56.47442448511265
2001-02-13,3980.0,43.441220458225416
2001-02-14,3980.0,32.73496407866969
2001-02-15,4130.0,35.93963541394669
2001-02-16,4250.0,47.61349887569986
2001-02-19,4190.0,51.43075943605618
2001-02-20,4240.0,57.823989111789615
2001-02-21,4160.0,55.7922005209598
2001-02-22,4010.0,41.59872284535459
2001-02-23,3840.0,16.443163723638463
2001-02-26,3840.0,-3.452994149180085
2001-02-27,3790.0,-22.99040565433552
2001-02-28,3740.0,-42.024099503878006
2001-03-01,3740.0,-56.45763058821376
2001-03-02,3610.0,-77.49293123095049
2001-03-05,3720.0,-84.3155407808199
2001-03-06,3800.0,-82.31826289822584
2001-03-07,4000.0,-63.86092822864293
2001-03-08,4010.0,-47.87457282398327
2001-03-09,3840.0,-48.365324881579
2001-03-12,3670.0,-61.75989900157583
2001-03-13,3640.0,-73.94356933478957
2001-03-14,3640.0,-82.6465182359052
2001-03-15,3920.0,-66.18704494562553
2001-03-16,3890.0,-54.930340288548905
2001-03-19,3800.0,-52.66448518336529
2001-03-20,3820.0,-48.69363591087131
2001-03-21,3870.0,-41.039054447775015
2001-03-22,3980.0,-25.79926493189123
2001-03-23,4300.0,11.961815342792306
2001-03-26,4340.0,44.601273502744334
2001-03-27,4150.0,54.50852677928378
2001-03-28,4150.0,61.649440009853606
2001-03-29,4090.0,61.755290090740345
2001-03-30,4160.0,66.71850266012325
2001-04-02,3990.0,56.28548113875513
2001-04-03,3800.0,32.31333628727816
2001-04-04,3660.0,1.99540700163152
2001-04-05,3660.0,-21.78069607973066
2001-04-06,3840.0,-25.801509649821583
2001-04-09,3710.0,-39.02805578413518
2001-04-10,3640.0,-54.53001579491411
2001-04-11,3720.0,-59.67223499662487
2001-04-12,4010.0,-39.88711061069717
2001-04-13,4060.0,-19.942786825615254
2001-04-16,3940.0,-13.66227346886444
2001-04-17,3970.0,-6.192785528758577
2001-04-18,4280.0,24.45929517095692
2001-04-19,4700.0,81.69999320993702
2001-04-20,4490.0,108.86350314698666
2001-04-23,4540.0,132.89344964298198
2001-04-24,4400.0,139.03778436617495
2001-04-25,4520.0,151.839895224869
2001-04-26,4520.0,160.1396698836752
2001-04-27,4340.0,150.45841447527437
2001-04-30,4580.0,160.3040586484085
2001-05-01,4580.0,166.19105555159422
2001-05-02,4580.0,168.9094598996544
2001-05-03,4600.0,170.70981134158228
2001-05-04,4460.0,159.00684097454905
2001-05-07,4600.0,159.19389449352457
2001-05-08,4590.0,156.72855016231188
2001-05-09,4500.0,145.83144505767177
2001-05-10,4500.0,135.63193028842124
2001-05-11,4410.0,118.91570726080226
2001-05-14,4430.0,106.05922816781369
2001-05-15,4340.0,87.59834878536276
2001-05-16,4210.0,61.76605469615697
2001-05-17,4430.0,58.37304873227549
2001-05-18,4410.0,53.45404920237161
2001-05-21,4580.0,62.55222279913232
2001-05-22,4620.0,72.15845883306793
2001-05-23,4700.0,85.24415989859062
2001-05-24,4530.0,80.96379281433838
2001-05-25,4440.0,69.50807737438117
2001-05-28,4450.0,60.53840770063198
2001-05-29,4640.0,67.97768749810712
2001-05-30,4470.0,59.47025500327891
2001-05-31,4240.0,33.77958561271589
2001-06-01,4240.0,13.266615741332316
2001-06-04,4240.0,-2.9559859042401517
2001-06-05,4060.0,-29.99128934843884
2001-06-06,4060.0,-50.83101382069162
2001-06-07,4280.0,-49.02930491638563
2001-06-08,4470.0,-31.90227594673252
2001-06-11,4280.0,-33.27679996256484
2001-06-12,4220.0,-38.76080823750272
2001-06-13,4280.0,-37.82935251858089
2001-06-14,4230.0,-40.65707977562397
2001-06-15,4190.0,-45.600090250221
2001-06-18,4100.0,-56.13264728587001
2001-06-19,4110.0,-62.9472415754999
2001-06-20,4000.0,-76.3438924682232
2001-06-21,3960.0,-89.16071134464983
2001-06-22,3870.0,-105.36578925245158
2001-06-25,3870.0,-116.86132562748207
2001-06-26,3780.0,-131.71553417626546
2001-06-27,3720.0,-146.63873991475566
2001-06-28,3750.0,-154.26645107836248
2001-06-29,3840.0,-151.30506864439894
2001-07-02,3860.0,-145.66518133979025
2001-07-03,3890.0,-137.1933017553847
2001-07-04,3940.0,-125.0037288416147
2001-07-05,3860.0,-120.41071611610732
2001-07-06,3670.0,-130.5966951361088
2001-07-09,3420.0,-157.03190154623871
2001-07-10,3400.0,-177.549149855643
2001-07-11,3380.0,-193.1960065099547
2001-07-12,3520.0,-192.0851847261829
2001-07-13,3400.0,-198.59852737734536
2001-07-16,3340.0,-206.22466731911163
2001-07-17,3340.0,-209.84942462597564
2001-07-18,3350.0,-209.50016696467628
2001-07-19,3540.0,-191.6823705979641
2001-07-20,3520.0,-177.13358574543463
2001-07-23,3460.0,-168.50267355903225
2001-07-24,3470.0,-159.02258368582216
2001-07-25,3570.0,-141.805731691873
2001-07-26,3630.0,-121.91440056622196
2001-07-27,3710.0,-98.55892004821952
2001-07-30,3710.0,-79.13728807487587
2001-07-31,3790.0,-56.63729392966525
2001-08-01,3960.0,-24.802400580230824
2001-08-02,3910.0,-3.566488120357917
2001-08-03,3990.0,19.493745152993142
2001-08-06,3980.0,36.54100774433164
2001-08-07,3860.0,39.90805384587247
2001-08-08,3800.0,37.30493550553092
2001-08-09,3660.0,23.672236686111773
2001-08-10,3730.0,18.3056238026802
2001-08-13,3830.0,21.869609448963278
2001-08-14,3950.0,33.98532914962425
2001-08-15,3950.0,43.09040493618613
2001-08-16,3900.0,45.74434858735367
2001-08-17,3920.0,48.89778764638959
2001-08-20,3800.0,41.23854146590384
2001-08-21,3720.0,28.385986293546463
2001-08-22,3850.0,28.363203907299976
2001-08-23,3850.0,28.022127064431515
2001-08-24,3840.0,26.63784034065202
2001-08-27,3980.0,36.41781125118814
2001-08-28,3940.0,40.47428063977122
2001-08-29,3930.0,42.39346001100012
2001-08-30,3920.0,42.61625342138132
2001-08-31,3800.0,32.73250178083799
2001-09-03,3760.0,21.424918566385717
2001-09-04,3930.0,25.88279589333797
2001-09-05,3790.0,17.912383019657682
2001-09-06,3770.0,9.86818623236286
2001-09-07,3820.0,7.441898877845688
2001-09-10,3830.0,6.253874325128891
2001-09-11,3740.0,-1.927670544665034
2001-09-12,3230.0,-48.99950574983495
2001-09-13,3430.0,-69.36633383650906
2001-09-14,3390.0,-87.72363408861474
2001-09-17,3280.0,-109.8813635272886
2001-09-18,3350.0,-120.40515310428646
2001-09-19,3280.0,-132.86219447538997
2001-09-20,3080.0,-157.06230159548068
2001-09-21,2850.0,-192.58019405030475
2001-09-24,2850.0,-218.2129565827131
2001-09-25,2860.0,-235.01112715274576
2001-09-26,2830.0,-247.88705991100187
2001-09-27,2810.0,-256.7455592525298
2001-09-28,2810.0,-260.76010364543663
2001-10-01,2810.0,-260.93377684619963
2001-10-02,2810.0,-258.0962412986919
2001-10-03,2810.0,-252.9318332053604
2001-10-04,2910.0,-238.02602249741855
2001-10-05,2950.0,-220.4442503188602
2001-10-08,2920.0,-206.5503347907156
2001-10-09,3030.0,-184.536009692702
2001-10-10,2980.0,-169.17394860801687
2001-10-11,3180.0,-139.25582156322935
2001-10-12,3260.0,-107.84696622542424
2001-10-15,3200.0,-86.79618821175472
2001-10-16,3180.0,-70.90972466017001
2001-10-17,3280.0,-49.67776917490937
2001-10-18,3260.0,-34.072359388168024
2001-10-19,3400.0,-10.289518565072283
2001-10-22,3390.0,7.6632999551884495
2001-10-23,3480.0,28.82105463681546
2001-10-24,3710.0,63.41677634308326
2001-10-25,3660.0,85.81038421730409
2001-10-26,3620.0,99.18645438408883
2001-10-29,3680.0,113.32227625967153
2001-10-30,3480.0,107.15151247262384
2001-10-31,3470.0,100.2980478249642
2001-11-01,3580.0,102.5604553195335
2001-11-02,3660.0,109.54598306804792
2001-11-05,3700.0,116.96147081325944
2001-11-06,3800.0,129.41563960721987
2001-11-07,3810.0,138.49607795454267
2001-11-08,3860.0,148.0206826089452
2001-11-09,3860.0,153.79613431699408
2001-11-12,4000.0,167.73648953763632
2001-11-13,4000.0,176.7468933197615
2001-11-14,4300.0,205.7237408035376
2001-11-15,4190.0,217.30704021899143
2001-11-16,4180.0,223.1081204992588
2001-11-19,4370.0,240.2672788897903
2001-11-20,4270.0,242.9957673280719
2001-11-21,4220.0,238.37568542270265
2001-11-22,4320.0,240.01663908177036
2001-11-23,4440.0,248.1397037538964
2001-11-26,4600.0,264.43965808386565
2001-11-27,4620.0,275.7921618115183
2001-11-28,4380.0,262.39834379971853
2001-11-29,4200.0,234.55534286398145
2001-11-30,4360.0,222.83156329479743
2001-12-03,4490.0,221.47724524720525
2001-12-04,4600.0,226.66714141792727
2001-12-05,5290.0,283.19293310247576
2001-12-06,5500.0,341.0043888883484
2001-12-07,5670.0,395.9734281634519
2001-12-10,5200.0,397.03494408367897
2001-12-11,5170.0,390.94883896039664
2001-12-12,5400.0,400.072843904145
2001-12-13,5300.0,394.6848381603113
2001-12-14,5100.0,370.011217270865
2001-12-17,5010.0,339.2838935851641
2001-12-18,5210.0,327.29771242303195
2001-12-19,5280.0,319.76098686953173
2001-12-20,5300.0,311.80758665673693
2001-12-21,5030.0,280.48446584435715
2001-12-24,5050.0,254.3425966512468
2001-12-25,5050.0,230.96258407372443
2001-12-26,5160.0,218.78778693664933
2001-12-27,5400.0,225.9011192430808
2001-12-28,5580.0,243.25884547469377
2001-12-31,5580.0,254.08602305815657
2002-01-01,5580.0,259.6732872838529
2002-01-02,6160.0,307.3593400272466
2002-01-03,6160.0,341.2175370196228
2002-01-04,6380.0,381.40595304476574
2002-01-07,6360.0,406.9506555938688
2002-01-08,6230.0,411.9563267580506
2002-01-09,6450.0,428.73334745069405
2002-01-10,6160.0,413.85798363495087
2002-01-11,6120.0,394.29628282620615
2002-01-14,6600.0,412.7673573170623
2002-01-15,6240.0,393.8171466495896
2002-01-16,6030.0,357.7300340565607
2002-01-17,6000.0,322.98679730639105
2002-01-18,5920.0,285.70378506843554
2002-01-21,5820.0,245.2603562772356
2002-01-22,6000.0,225.13789376245225
2002-01-23,6160.0,219.57029043876173
2002-01-24,6200.0,215.8968657214691
2002-01-25,6460.0,231.2992040116651
2002-01-28,6370.0,233.551187526642
2002-01-29,6300.0,227.0699644967617
2002-01-30,6060.0,200.2590921571482
2002-01-31,6060.0,176.97126804882282
2002-02-01,6180.0,166.2817047953058
2002-02-04,6240.0,160.7980674337723
2002-02-05,6460.0,172.21917129657322
2002-02-06,6380.0,172.8229515731664
2002-02-07,6300.0,164.94474009103033
2002-02-08,6420.0,166.46528961253625
2002-02-11,6420.0,165.7595630027472
2002-02-12,6420.0,163.31764542524616
2002-02-13,6420.0,159.54329238959326
2002-02-14,7100.0,209.01303525465573
2002-02-15,6830.0,223.8510043340675
2002-02-18,6860.0,235.31834758051173
2002-02-19,6850.0,240.82332194646733
2002-02-20,6800.0,238.4033067409164
2002-02-21,6760.0,230.59955344037465
2002-02-22,6670.0,214.67809939077324
2002-02-25,6640.0,197.36438924489448
2002-02-26,6740.0,189.5275577716866
2002-02-27,7000.0,201.96847262576196
2002-02-28,6860.0,198.245901954444
2002-03-01,6860.0,193.0701454233049
2002-03-04,7000.0,197.98292711060824
2002-03-05,7220.0,217.1256144484032
2002-03-06,7260.0,232.83996362247763
2002-03-07,7120.0,231.3302376064676
2002-03-08,6980.0,216.34307064114364
2002-03-11,6970.0,201.3378193647086
2002-03-12,7060.0,194.4666074602128
2002-03-13,6960.0,178.88982767794096
2002-03-14,6880.0,158.2654010373808
2002-03-15,6600.0,117.9668855664304
2002-03-18,6640.0,88.24050580353378
2002-03-19,6980.0,91.06752444167888
2002-03-20,6980.0,92.24461853775664
2002-03-21,6830.0,80.14981056701708
2002-03-22,7010.0,84.11940762051745
2002-03-25,6800.0,69.51872830208686
2002-03-26,6980.0,71.64618777280793
2002-03-27,7270.0,95.63042311000665
2002-03-28,7150.0,103.75903571766958
2002-03-29,7360.0,125.69730444768902
2002-04-01,7480.0,151.02560838775753
2002-04-02,7970.0,208.2369506953592
2002-04-03,8080.0,259.4625100452422
2002-04-04,7780.0,272.7080336379395
2002-04-05,7780.0,279.9777967531536
2002-04-08,7380.0,250.5740180342682
2002-04-09,7380.0,224.68132510027863
2002-04-10,7120.0,181.0938155354679
2002-04-11,7190.0,150.46435572787595
2002-04-12,7380.0,139.90891735180958
2002-04-15,7700.0,155.5716489107108
2002-04-16,7780.0,172.45188988807513
2002-04-17,8120.0,210.83439333315528
2002-04-18,8130.0,239.30120494017683
2002-04-19,7920.0,242.1250464563309
2002-04-22,8200.0,263.9143804481164
2002-04-23,8540.0,305.10073180409654
2002-04-24,8640.0,341.8695172618691
2002-04-25,8260.0,336.4676310277955
2002-04-26,8000.0,307.66025427998466
2002-04-29,7620.0,251.27088213534623
2002-04-30,7640.0,205.82313037376025
2002-05-01,7640.0,167.87035471583658
2002-05-02,7590.0,132.23361760816533
2002-05-03,7400.0,87.64946611231971
2002-05-06,6960.0,16.620293674122877
2002-05-07,7040.0,-32.8369815258784
2002-05-08,7250.0,-54.4592115939613
2002-05-09,7240.0,-71.57680823882401
2002-05-10,6680.0,-128.84470523136588
2002-05-13,6710.0,-169.85123757331348
2002-05-14,7160.0,-164.14580009109795
2002-05-15,7520.0,-129.08717186325248
2002-05-16,7400.0,-109.72115633587237
2002-05-17,7650.0,-73.35494865674627
2002-05-20,7400.0,-63.96997171547355
2002-05-21,7120.0,-78.2242493630174
2002-05-22,7400.0,-66.16450393744071
2002-05-23,7200.0,-71.91638995515314
2002-05-24,7320.0,-66.03064378720501
2002-05-27,7230.0,-67.8463054073336
2002-05-28,7390.0,-55.73212228455941
2002-05-29,7240.0,-57.57164123640723
2002-05-30,7100.0,-69.52486387689896
2002-05-31,6840.0,-98.83835894991172
2002-06-03,7020.0,-106.31943504472385
2002-06-04,7040.0,-109.3736179105208
2002-06-05,7110.0,-104.93602764400202
2002-06-06,7110.0,-100.26343096631354
2002-06-07,6900.0,-112.21209817363616
2002-06-10,7000.0,-112.31761124862078
2002-06-11,7000.0,-111.12030540994785
2002-06-12,7040.0,-105.72503382227023
2002-06-13,7040.0,-100.2931254977675
2002-06-14,7190.0,-82.92860330053372
2002-06-17,7180.0,-69.17658615682558
2002-06-18,7260.0,-51.23211020483996
2002-06-19,6970.0,-59.72310927146282
2002-06-20,6820.0,-77.66080814962697
2002-06-21,6800.0,-92.42497897269368
2002-06-24,6780.0,-104.53451475745896
2002-06-25,6770.0,-113.62848707022384
2002-06-26,6180.0,-166.52400968483744
2002-06-27,6260.0,-199.686894813839
2002-06-28,6580.0,-197.86651256660295
2002-07-01,6580.0,-194.18539812712697
2002-07-02,6750.0,-175.52714153634497
2002-07-03,6760.0,-158.1108192326119
2002-07-04,7000.0,-123.51842062731976
2002-07-05,7160.0,-82.24496393511254
2002-07-08,7180.0,-47.37550397472296
2002-07-09,7240.0,-14.729909943365785
2002-07-10,6940.0,-12.916639292662694
2002-07-11,6630.0,-36.07813220971639
2002-07-12,7040.0,-21.1069015070143
2002-07-15,7060.0,-7.54132871706588
2002-07-16,7080.0,4.76835171627954
2002-07-17,7080.0,14.358348047630898
2002-07-18,7140.0,26.49457482521393
2002-07-19,6830.0,10.971737402233884
2002-07-22,6600.0,-19.662642201550625
2002-07-23,6900.0,-19.508237136691605
2002-07-24,6700.0,-35.11936436921951
2002-07-25,6780.0,-40.5683174503256
2002-07-26,6400.0,-74.6885135400762
2002-07-29,6500.0,-92.5925017751806
2002-07-30,6660.0,-92.80112501607256
2002-07-31,6650.0,-92.70473439265606
2002-08-01,6490.0,-104.33628322738424
2002-08-02,6390.0,-120.2375105682413
2002-08-05,6180.0,-148.07764582881828
2002-08-06,6000.0,-182.5611974337853
2002-08-07,6240.0,-188.35245641279107
2002-08-08,6270.0,-188.35013844576952
2002-08-09,6380.0,-177.42695327564343
2002-08-12,6340.0,-170.03782582582244
2002-08-13,6490.0,-150.34505844119576
2002-08-14,6440.0,-137.19152207499246
2002-08-15,6440.0,-125.32260871600192
