Date,Close,MACD,MACD_sign
2000-06-13,7060.0,186.11471432679627,매도
2000-06-14,7640.0,247.98024594856543,매도
2000-06-15,7000.0,242.575553102306,매도
2000-06-16,6740.0,214.83796276683188,매도
2000-06-19,6700.0,187.4673319229587,매도
2000-06-20,7140.0,198.98349146598957,매도
2000-06-21,7080.0,200.9525144831723,매도
2000-06-22,7040.0,197.0144571320825,매도
2000-06-23,7000.0,188.4932131134001,매도
2000-06-26,7210.0,196.420041910098,매도
2000-06-27,7310.0,208.36884251412903,매도
2000-06-28,7520.0,232.10708928244458,매도
2000-06-29,7490.0,245.6672574714621,매도
2000-06-30,7380.0,244.71713583487235,매도
2000-07-03,7500.0,250.75616860082664,매도
2000-07-04,7350.0,240.66461670494118,매도
2000-07-05,7430.0,236.3970379466,매도
2000-07-06,7300.0,219.98947180325467,매수
2000-07-07,7360.0,209.41370830496908,매수
2000-07-10,7600.0,217.88611721659436,매수
2000-07-11,7450.0,210.0755031206245,매수
2000-07-12,7640.0,216.71836985207028,매수
2000-07-13,7760.0,229.02559200565247,매도
2000-07-14,7550.0,219.3062274985441,매수
2000-07-17,7550.0,209.19211852082117,매수
2000-07-18,7460.0,191.7046401565367,매수
2000-07-19,7460.0,175.81895312347024,매수
2000-07-20,6900.0,116.69758909655775,매수
2000-07-21,6920.0,70.6429693821674,매수
2000-07-24,6380.0,-9.321106888158283,매수
2000-07-25,6280.0,-79.84190083205158,매수
2000-07-26,6550.0,-112.64512871197803,매수
2000-07-27,6230.0,-162.58875003425055,매수
2000-07-28,5730.0,-239.75114891479825,매수
2000-07-31,5900.0,-283.91267039287686,매수
2000-08-01,6220.0,-289.7498200513828,매수
2000-08-02,6070.0,-302.9868082213916,매수
2000-08-03,6030.0,-313.0956821830505,매수
2000-08-04,5920.0,-326.2225643602851,매수
2000-08-07,5580.0,-359.9118590483513,매수
2000-08-08,5580.0,-382.2050402051691,매수
2000-08-09,6000.0,-361.8114923028752,매수
2000-08-10,6160.0,-328.9469605366439,매수
2000-08-11,5960.0,-315.40405533365083,매수
2000-08-14,6020.0,-296.41286216096705,매도
2000-08-15,6020.0,-278.1557964787553,매도
2000-08-16,6420.0,-228.77324196923655,매도
2000-08-17,6440.0,-185.88066786015406,매도
2000-08-18,6200.0,-169.30231731022832,매도
2000-08-21,6270.0,-148.80017983430207,매도
2000-08-22,6460.0,-115.88486755247595,매도
2000-08-23,6190.0,-110.31430164399626,매도
2000-08-24,6220.0,-102.29959777921977,매도
2000-08-25,6400.0,-80.49551936776697,매도
2000-08-28,6330.0,-68.07925903820069,매도
2000-08-29,6220.0,-66.35050082337511,매도
2000-08-30,6030.0,-79.39659945292078,매도
2000-08-31,5470.0,-133.3853930105579,매수
2000-09-01,5540.0,-168.58020508971094,매수
2000-09-04,5340.0,-210.18774022214257,매수
2000-09-05,5150.0,-255.5476102461953,매수
2000-09-06,5150.0,-288.1737454155955,매수
2000-09-07,4790.0,-339.16941879386195,매수
2000-09-08,4880.0,-368.07863402933253,매수
2000-09-11,4880.0,-386.53367490147866,매수
2000-09-12,4880.0,-396.58780959262003,매수
2000-09-13,4880.0,-399.9454608053302,매수
2000-09-14,4710.0,-411.5795595711734,매수
2000-09-15,4350.0,-444.7221581226304,매수
2000-09-18,3970.0,-495.9338938587098,매수
2000-09-19,4160.0,-515.2486929032293,매수
2000-09-20,4600.0,-489.4098928566809,매수
2000-09-21,4400.0,-479.5429059627804,매수
2000-09-22,3800.0,-514.2107103484523,매수
2000-09-25,4090.0,-512.3782503433022,매수
2000-09-26,4000.0,-512.2829779924523,매수
2000-09-27,4030.0,-503.9771898765921,매수
2000-09-28,4060.0,-489.3333143397549,매수
2000-09-29,4040.0,-473.87918533201173,매도
2000-10-02,3810.0,-474.71848987393423,매도
2000-10-03,3810.0,-469.96616710442686,매도
2000-10-04,3890.0,-454.50533246472605,매도
2000-10-05,3940.0,-433.2239917343459,매도
2000-10-06,3900.0,-414.8044334931719,매도
2000-10-09,3690.0,-412.398173043367,매도
2000-10-10,3660.0,-408.2063938086503,매도
2000-10-11,3220.0,-435.3700207801817,매도
2000-10-12,3140.0,-458.0723482295198,매수
2000-10-13,3030.0,-479.41380169842614,매수
2000-10-16,3030.0,-490.67090838308013,매수
2000-10-17,2740.0,-517.0327878111011,매수
2000-10-18,2730.0,-532.5922909785004,매수
2000-10-19,2900.0,-525.1521048212594,매수
2000-10-20,3330.0,-479.03626867577987,매도
2000-10-23,3200.0,-447.8168944554982,매도
2000-10-24,3340.0,-407.0858540549166,매도
2000-10-25,3210.0,-380.9052847875005,매도
2000-10-26,2890.0,-381.5797054974528,매도
2000-10-27,2890.0,-377.7596110724585,매도
2000-10-30,2750.0,-381.6297972195398,매도
2000-10-31,2850.0,-372.33572925282306,매도
2000-11-01,3260.0,-328.1043588159728,매도
2000-11-02,3320.0,-284.92474563255746,매도
2000-11-03,3440.0,-238.2749095643385,매도
2000-11-06,3510.0,-193.4264637642491,매도
2000-11-07,3440.0,-161.6685477429528,매도
2000-11-08,3410.0,-137.33777530369753,매도
2000-11-09,3400.0,-117.50782222325233,매도
2000-11-10,3380.0,-102.22785526277175,매도
2000-11-13,3150.0,-107.43895920589057,매도
2000-11-14,3290.0,-99.12926646211099,매도
2000-11-15,3390.0,-83.51193739099608,매도
2000-11-16,3280.0,-79.09936385083893,매도
2000-11-17,3220.0,-79.52712677310683,매도
2000-11-20,3100.0,-88.52862600797152,매도
2000-11-21,3160.0,-89.78588473626314,매도
2000-11-22,3140.0,-91.34315710420697,매도
2000-11-23,3210.0,-85.93824913113713,매도
2000-11-24,3400.0,-65.56758641016222,매도
2000-11-27,3780.0,-18.5470665941466,매도
2000-11-28,3520.0,-2.237005906439208,매도
2000-11-29,3220.0,-13.364599052938047,매도
2000-11-30,3240.0,-20.335054108049007,매도
2000-12-01,3180.0,-30.35082307480525,매도
2000-12-04,3100.0,-44.23382351150167,매수
2000-12-05,3240.0,-43.43863792022785,매도
2000-12-06,3210.0,-44.713764427819115,매수
2000-12-07,3260.0,-41.21463263709711,매도
2000-12-08,3370.0,-29.228536474439807,매도
2000-12-11,3580.0,-2.7524950068154794,매도
2000-12-12,3500.0,11.640443442112428,매도
2000-12-13,3780.0,45.120489763975,매도
2000-12-14,3620.0,58.07356896660258,매도
2000-12-15,3490.0,57.18981546394707,매도
2000-12-18,3560.0,61.429725768091885,매도
2000-12-19,3530.0,61.65837657589964,매도
2000-12-20,3340.0,45.97816428063106,매도
2000-12-21,3240.0,25.191922032363436,매수
2000-12-22,3140.0,0.6421092180971755,매수
2000-12-25,3140.0,-18.599392094015457,매수
2000-12-26,3160.0,-31.867241933586683,매수
2000-12-27,3160.0,-41.89912152898387,매수
2000-12-28,3160.0,-49.28137338789702,매수
2000-12-29,3160.0,-54.50357785379265,매수
2001-01-01,3160.0,-57.973925194543426,매수
2001-01-02,3350.0,-44.87549165373184,매수
2001-01-03,3370.0,-32.506342965984004,매수
2001-01-04,3780.0,10.261580805209633,매도
2001-01-05,3900.0,53.22492185636065,매도
2001-01-08,3880.0,84.68366573704361,매도
2001-01-09,3840.0,105.17489053868576,매도
2001-01-10,3710.0,109.66032433402688,매도
2001-01-11,3640.0,106.34081720667655,매도
2001-01-12,3840.0,118.48261853370877,매도
2001-01-15,3920.0,133.02696294603584,매도
2001-01-16,4140.0,160.45598532918711,매도
2001-01-17,4220.0,186.49916826995877,매도
2001-01-18,4400.0,219.1369991302745,매도
2001-01-19,4600.0,258.16507743877764,매도
2001-01-22,4550.0,281.8119755177959,매도
2001-01-23,4550.0,297.12721503206967,매도
2001-01-24,4550.0,305.74026918070194,매도
2001-01-25,4550.0,309.0041689358068,매도
2001-01-26,3980.0,262.5698548726309,매도
2001-01-29,4020.0,226.38832841302656,매수
2001-01-30,4110.0,202.64054182898462,매수
2001-01-31,4400.0,204.85933533105162,매수
2001-02-01,4270.0,193.89275662128966,매수
2001-02-02,4290.0,184.68654530544018,매수
2001-02-05,4030.0,154.62827097185027,매수
2001-02-06,4010.0,127.72075380524166,매수
2001-02-07,3900.0,96.40892977303565,매수
2001-02-08,4060.0,83.54172940573699,매수
2001-02-09,4070.0,73.30626781403043,매수
2001-02-12,3970.0,56.47442448511265,매수
2001-02-13,3980.0,43.441220458225416,매수
2001-02-14,3980.0,32.73496407866969,매수
2001-02-15,4130.0,35.93963541394669,매수
2001-02-16,4250.0,47.61349887569986,매수
2001-02-19,4190.0,51.43075943605618,매수
2001-02-20,4240.0,57.823989111789615,매수
2001-02-21,4160.0,55.792200520959796,매수
2001-02-22,4010.0,41.59872284535459,매수
2001-02-23,3840.0,16.443163723638463,매수
2001-02-26,3840.0,-3.4529941491800855,매수
2001-02-27,3790.0,-22.990405654335518,매수
2001-02-28,3740.0,-42.024099503878006,매수
2001-03-01,3740.0,-56.45763058821376,매수
2001-03-02,3610.0,-77.49293123095049,매수
2001-03-05,3720.0,-84.3155407808199,매수
2001-03-06,3800.0,-82.31826289822584,매수
2001-03-07,4000.0,-63.86092822864293,매수
2001-03-08,4010.0,-47.87457282398327,매수
2001-03-09,3840.0,-48.365324881579,매수
2001-03-12,3670.0,-61.75989900157583,매수
2001-03-13,3640.0,-73.94356933478957,매수
2001-03-14,3640.0,-82.6465182359052,매수
2001-03-15,3920.0,-66.18704494562553,매수
2001-03-16,3890.0,-54.930340288548905,매도
2001-03-19,3800.0,-52.66448518336529,매도
2001-03-20,3820.0,-48.69363591087131,매도
2001-03-21,3870.0,-41.039054447775015,매도
2001-03-22,3980.0,-25.79926493189123,매도
2001-03-23,4300.0,11.961815342792306,매도
2001-03-26,4340.0,44.601273502744334,매도
2001-03-27,4150.0,54.508526779283784,매도
2001-03-28,4150.0,61.649440009853606,매도
2001-03-29,4090.0,61.755290090740345,매도
2001-03-30,4160.0,66.71850266012325,매도
2001-04-02,3990.0,56.28548113875513,매도
2001-04-03,3800.0,32.31333628727816,매수
2001-04-04,3660.0,1.99540700163152,매수
2001-04-05,3660.0,-21.78069607973066,매수
2001-04-06,3840.0,-25.801509649821583,매수
2001-04-09,3710.0,-39.02805578413518,매수
2001-04-10,3640.0,-54.53001579491411,매수
2001-04-11,3720.0,-59.672234996624866,매수
2001-04-12,4010.0,-39.887110610697164,매수
2001-04-13,4060.0,-19.942786825615258,매도
2001-04-16,3940.0,-13.662273468864441,매도
2001-04-17,3970.0,-6.192785528758577,매도
2001-04-18,4280.0,24.45929517095692,매도
2001-04-19,4700.0,81.69999320993702,매도
2001-04-20,4490.0,108.86350314698666,매도
2001-04-23,4540.0,132.89344964298198,매도
2001-04-24,4400.0,139.03778436617495,매도
2001-04-25,4520.0,151.839895224869,매도
2001-04-26,4520.0,160.1396698836752,매도
2001-04-27,4340.0,150.45841447527437,매도
2001-04-30,4580.0,160.3040586484085,매도
2001-05-01,4580.0,166.19105555159422,매도
2001-05-02,4580.0,168.9094598996544,매도
2001-05-03,4600.0,170.70981134158228,매도
2001-05-04,4460.0,159.00684097454905,매도
2001-05-07,4600.0,159.19389449352457,매도
2001-05-08,4590.0,156.72855016231188,매도
2001-05-09,4500.0,145.83144505767177,매수
2001-05-10,4500.0,135.63193028842124,매수
2001-05-11,4410.0,118.91570726080226,매수
2001-05-14,4430.0,106.05922816781367,매수
2001-05-15,4340.0,87.59834878536276,매수
2001-05-16,4210.0,61.76605469615697,매수
2001-05-17,4430.0,58.37304873227549,매수
2001-05-18,4410.0,53.45404920237161,매수
2001-05-21,4580.0,62.55222279913232,매수
2001-05-22,4620.0,72.15845883306793,매수
2001-05-23,4700.0,85.24415989859062,매도
2001-05-24,4530.0,80.96379281433838,매수
2001-05-25,4440.0,69.50807737438117,매수
2001-05-28,4450.0,60.53840770063198,매수
2001-05-29,4640.0,67.97768749810712,매수
2001-05-30,4470.0,59.47025500327891,매수
2001-05-31,4240.0,33.77958561271589,매수
2001-06-01,4240.0,13.266615741332316,매수
2001-06-04,4240.0,-2.9559859042401513,매수
2001-06-05,4060.0,-29.99128934843884,매수
2001-06-06,4060.0,-50.83101382069162,매수
2001-06-07,4280.0,-49.02930491638563,매수
2001-06-08,4470.0,-31.902275946732516,매수
2001-06-11,4280.0,-33.27679996256484,매수
2001-06-12,4220.0,-38.760808237502715,매수
2001-06-13,4280.0,-37.82935251858089,매수
2001-06-14,4230.0,-40.65707977562397,매수
2001-06-15,4190.0,-45.600090250221,매수
2001-06-18,4100.0,-56.13264728587001,매수
2001-06-19,4110.0,-62.9472415754999,매수
2001-06-20,4000.0,-76.3438924682232,매수
2001-06-21,3960.0,-89.16071134464983,매수
2001-06-22,3870.0,-105.36578925245158,매수
2001-06-25,3870.0,-116.86132562748207,매수
2001-06-26,3780.0,-131.71553417626546,매수
2001-06-27,3720.0,-146.63873991475566,매수
2001-06-28,3750.0,-154.26645107836248,매수
2001-06-29,3840.0,-151.30506864439894,매수
2001-07-02,3860.0,-145.66518133979025,매수
2001-07-03,3890.0,-137.1933017553847,매수
2001-07-04,3940.0,-125.0037288416147,매도
2001-07-05,3860.0,-120.41071611610732,매도
2001-07-06,3670.0,-130.5966951361088,매수
2001-07-09,3420.0,-157.03190154623871,매수
2001-07-10,3400.0,-177.549149855643,매수
2001-07-11,3380.0,-193.1960065099547,매수
2001-07-12,3520.0,-192.0851847261829,매수
2001-07-13,3400.0,-198.59852737734536,매수
2001-07-16,3340.0,-206.22466731911163,매수
2001-07-17,3340.0,-209.84942462597564,매수
2001-07-18,3350.0,-209.50016696467628,매수
2001-07-19,3540.0,-191.6823705979641,매수
2001-07-20,3520.0,-177.13358574543463,매도
2001-07-23,3460.0,-168.50267355903225,매도
2001-07-24,3470.0,-159.02258368582216,매도
2001-07-25,3570.0,-141.805731691873,매도
2001-07-26,3630.0,-121.91440056622196,매도
2001-07-27,3710.0,-98.55892004821953,매도
2001-07-30,3710.0,-79.13728807487587,매도
2001-07-31,3790.0,-56.63729392966525,매도
2001-08-01,3960.0,-24.802400580230824,매도
2001-08-02,3910.0,-3.566488120357917,매도
2001-08-03,3990.0,19.493745152993142,매도
2001-08-06,3980.0,36.54100774433164,매도
2001-08-07,3860.0,39.90805384587247,매도
2001-08-08,3800.0,37.30493550553092,매도
2001-08-09,3660.0,23.672236686111773,매도
2001-08-10,3730.0,18.305623802680202,매도
2001-08-13,3830.0,21.869609448963274,매도
2001-08-14,3950.0,33.98532914962425,매도
2001-08-15,3950.0,43.09040493618613,매도
2001-08-16,3900.0,45.74434858735367,매도
2001-08-17,3920.0,48.89778764638959,매도
2001-08-20,3800.0,41.238541465903836,매도
2001-08-21,3720.0,28.385986293546466,매수
2001-08-22,3850.0,28.363203907299976,매수
2001-08-23,3850.0,28.022127064431515,매수
2001-08-24,3840.0,26.63784034065202,매수
2001-08-27,3980.0,36.41781125118814,매도
2001-08-28,3940.0,40.47428063977122,매도
2001-08-29,3930.0,42.393460011000116,매도
2001-08-30,3920.0,42.616253421381316,매도
2001-08-31,3800.0,32.73250178083799,매수
2001-09-03,3760.0,21.424918566385713,매수
2001-09-04,3930.0,25.88279589333797,매수
2001-09-05,3790.0,17.912383019657682,매수
2001-09-06,3770.0,9.86818623236286,매수
2001-09-07,3820.0,7.441898877845688,매수
2001-09-10,3830.0,6.253874325128891,매수
2001-09-11,3740.0,-1.927670544665034,매수
2001-09-12,3230.0,-48.99950574983495,매수
2001-09-13,3430.0,-69.36633383650906,매수
2001-09-14,3390.0,-87.72363408861474,매수
2001-09-17,3280.0,-109.88136352728861,매수
2001-09-18,3350.0,-120.40515310428646,매수
2001-09-19,3280.0,-132.86219447538997,매수
2001-09-20,3080.0,-157.06230159548068,매수
2001-09-21,2850.0,-192.58019405030473,매수
2001-09-24,2850.0,-218.2129565827131,매수
2001-09-25,2860.0,-235.01112715274576,매수
2001-09-26,2830.0,-247.88705991100187,매수
2001-09-27,2810.0,-256.7455592525298,매수
2001-09-28,2810.0,-260.76010364543663,매수
2001-10-01,2810.0,-260.93377684619963,매수
2001-10-02,2810.0,-258.0962412986919,매수
2001-10-03,2810.0,-252.93183320536036,매수
2001-10-04,2910.0,-238.02602249741858,매수
2001-10-05,2950.0,-220.4442503188602,매도
2001-10-08,2920.0,-206.55033479071562,매도
2001-10-09,3030.0,-184.536009692702,매도
2001-10-10,2980.0,-169.17394860801687,매도
2001-10-11,3180.0,-139.25582156322935,매도
2001-10-12,3260.0,-107.84696622542424,매도
2001-10-15,3200.0,-86.79618821175472,매도
2001-10-16,3180.0,-70.90972466017001,매도
2001-10-17,3280.0,-49.67776917490937,매도
2001-10-18,3260.0,-34.072359388168024,매도
2001-10-19,3400.0,-10.289518565072285,매도
2001-10-22,3390.0,7.6632999551884495,매도
2001-10-23,3480.0,28.82105463681546,매도
2001-10-24,3710.0,63.41677634308326,매도
2001-10-25,3660.0,85.81038421730409,매도
2001-10-26,3620.0,99.18645438408885,매도
2001-10-29,3680.0,113.32227625967153,매도
2001-10-30,3480.0,107.15151247262384,매도
2001-10-31,3470.0,100.29804782496421,매도
2001-11-01,3580.0,102.5604553195335,매도
2001-11-02,3660.0,109.54598306804792,매도
2001-11-05,3700.0,116.96147081325944,매도
2001-11-06,3800.0,129.41563960721987,매도
2001-11-07,3810.0,138.49607795454267,매도
2001-11-08,3860.0,148.0206826089452,매도
2001-11-09,3860.0,153.79613431699408,매도
2001-11-12,4000.0,167.73648953763632,매도
2001-11-13,4000.0,176.7468933197615,매도
2001-11-14,4300.0,205.72374080353757,매도
2001-11-15,4190.0,217.30704021899146,매도
2001-11-16,4180.0,223.1081204992588,매도
2001-11-19,4370.0,240.2672788897903,매도
2001-11-20,4270.0,242.9957673280719,매도
2001-11-21,4220.0,238.37568542270265,매도
2001-11-22,4320.0,240.01663908177034,매도
2001-11-23,4440.0,248.13970375389636,매도
2001-11-26,4600.0,264.43965808386565,매도
2001-11-27,4620.0,275.7921618115183,매도
2001-11-28,4380.0,262.39834379971853,매도
2001-11-29,4200.0,234.55534286398142,매수
2001-11-30,4360.0,222.83156329479743,매수
2001-12-03,4490.0,221.47724524720525,매수
2001-12-04,4600.0,226.66714141792727,매수
2001-12-05,5290.0,283.19293310247576,매도
2001-12-06,5500.0,341.00438888834833,매도
2001-12-07,5670.0,395.9734281634519,매도
2001-12-10,5200.0,397.03494408367897,매도
2001-12-11,5170.0,390.94883896039664,매도
2001-12-12,5400.0,400.072843904145,매도
2001-12-13,5300.0,394.6848381603113,매도
2001-12-14,5100.0,370.011217270865,매도
2001-12-17,5010.0,339.28389358516415,매수
2001-12-18,5210.0,327.29771242303195,매수
2001-12-19,5280.0,319.76098686953173,매수
2001-12-20,5300.0,311.80758665673693,매수
2001-12-21,5030.0,280.48446584435715,매수
2001-12-24,5050.0,254.34259665124682,매수
2001-12-25,5050.0,230.96258407372443,매수
2001-12-26,5160.0,218.78778693664935,매수
2001-12-27,5400.0,225.90111924308076,매수
2001-12-28,5580.0,243.25884547469377,매수
2001-12-31,5580.0,254.08602305815657,매수
2002-01-01,5580.0,259.6732872838529,매수
2002-01-02,6160.0,307.3593400272466,매도
2002-01-03,6160.0,341.2175370196228,매도
2002-01-04,6380.0,381.40595304476574,매도
2002-01-07,6360.0,406.95065559386876,매도
2002-01-08,6230.0,411.95632675805064,매도
2002-01-09,6450.0,428.73334745069405,매도
2002-01-10,6160.0,413.85798363495087,매도
2002-01-11,6120.0,394.29628282620615,매도
2002-01-14,6600.0,412.7673573170623,매도
2002-01-15,6240.0,393.81714664958963,매도
2002-01-16,6030.0,357.7300340565607,매수
2002-01-17,6000.0,322.98679730639105,매수
2002-01-18,5920.0,285.70378506843554,매수
2002-01-21,5820.0,245.2603562772356,매수
2002-01-22,6000.0,225.13789376245222,매수
2002-01-23,6160.0,219.57029043876173,매수
2002-01-24,6200.0,215.8968657214691,매수
2002-01-25,6460.0,231.2992040116651,매수
2002-01-28,6370.0,233.55118752664202,매수
2002-01-29,6300.0,227.0699644967617,매수
2002-01-30,6060.0,200.2590921571482,매수
2002-01-31,6060.0,176.97126804882282,매수
2002-02-01,6180.0,166.2817047953058,매수
2002-02-04,6240.0,160.7980674337723,매수
2002-02-05,6460.0,172.21917129657322,매수
2002-02-06,6380.0,172.8229515731664,매수
2002-02-07,6300.0,164.94474009103033,매수
2002-02-08,6420.0,166.46528961253625,매수
2002-02-11,6420.0,165.7595630027472,매수
2002-02-12,6420.0,163.31764542524616,매수
2002-02-13,6420.0,159.54329238959326,매수
2002-02-14,7100.0,209.01303525465573,매도
2002-02-15,6830.0,223.8510043340675,매도
2002-02-18,6860.0,235.31834758051173,매도
2002-02-19,6850.0,240.82332194646733,매도
2002-02-20,6800.0,238.40330674091638,매도
2002-02-21,6760.0,230.59955344037462,매도
2002-02-22,6670.0,214.67809939077324,매수
2002-02-25,6640.0,197.36438924489448,매수
2002-02-26,6740.0,189.5275577716866,매수
2002-02-27,7000.0,201.96847262576193,매수
2002-02-28,6860.0,198.24590195444398,매수
2002-03-01,6860.0,193.0701454233049,매수
2002-03-04,7000.0,197.98292711060822,매수
2002-03-05,7220.0,217.1256144484032,매도
2002-03-06,7260.0,232.83996362247763,매도
2002-03-07,7120.0,231.33023760646756,매도
2002-03-08,6980.0,216.34307064114364,매도
2002-03-11,6970.0,201.3378193647086,매수
2002-03-12,7060.0,194.4666074602128,매수
2002-03-13,6960.0,178.88982767794096,매수
2002-03-14,6880.0,158.2654010373808,매수
2002-03-15,6600.0,117.96688556643039,매수
2002-03-18,6640.0,88.24050580353378,매수
2002-03-19,6980.0,91.06752444167887,매수
2002-03-20,6980.0,92.24461853775665,매수
2002-03-21,6830.0,80.14981056701708,매수
2002-03-22,7010.0,84.11940762051745,매수
2002-03-25,6800.0,69.51872830208686,매수
2002-03-26,6980.0,71.64618777280793,매수
2002-03-27,7270.0,95.63042311000663,매수
2002-03-28,7150.0,103.75903571766958,매도
2002-03-29,7360.0,125.69730444768902,매도
2002-04-01,7480.0,151.02560838775753,매도
2002-04-02,7970.0,208.23695069535916,매도
2002-04-03,8080.0,259.4625100452422,매도
2002-04-04,7780.0,272.7080336379395,매도
2002-04-05,7780.0,279.9777967531536,매도
2002-04-08,7380.0,250.5740180342682,매도
2002-04-09,7380.0,224.68132510027863,매도
2002-04-10,7120.0,181.0938155354679,매수
2002-04-11,7190.0,150.46435572787595,매수
2002-04-12,7380.0,139.90891735180958,매수
2002-04-15,7700.0,155.5716489107108,매수
2002-04-16,7780.0,172.45188988807513,매수
